sentence_id	sentence	target	category	polarity	category_polarity	entailed	start	end
WE#1:3	The bread was stale , the salad was overpriced and empty .	salad	food style_options	positive	food style_options positive	no	0	0
WE#1:3	The bread was stale , the salad was overpriced and empty .	salad	food style_options	neutral	food style_options neutral	no	0	0
WE#1:4	The pasta was well cooked , didn 't have enough sauce though or flavor .	pasta	food quality	negative	food quality negative	no	0	0
WE#1:4	The pasta was well cooked , didn 't have enough sauce though or flavor .	pasta	food quality	positive	food quality positive	yes	2	3
WE#1:4	The pasta was well cooked , didn 't have enough sauce though or flavor .	pasta	food quality	neutral	food quality neutral	no	0	0
WE#1:4	The pasta was well cooked , didn 't have enough sauce though or flavor .	pasta	food quality	negative	food quality negative	yes	2	3
WE#1:4	The pasta was well cooked , didn 't have enough sauce though or flavor .	pasta	food quality	positive	food quality positive	no	0	0
WE#1:4	The pasta was well cooked , didn 't have enough sauce though or flavor .	pasta	food quality	neutral	food quality neutral	no	0	0
WE#1:4	The pasta was well cooked , didn 't have enough sauce though or flavor .	pasta	food style_options	negative	food style_options negative	yes	2	3
WE#1:4	The pasta was well cooked , didn 't have enough sauce though or flavor .	pasta	food style_options	positive	food style_options positive	no	0	0
WE#1:4	The pasta was well cooked , didn 't have enough sauce though or flavor .	pasta	food style_options	neutral	food style_options neutral	no	0	0
FF#6:0	So rude ! ! !	NULL	service general	negative	service general negative	yes	0	0
FF#6:0	So rude ! ! !	NULL	service general	positive	service general positive	no	0	0
FF#6:0	So rude ! ! !	NULL	service general	neutral	service general neutral	no	0	0
FF#6:3	I was one of the people that went for this horrible experience .	NULL	restaurant general	negative	restaurant general negative	yes	0	0
FF#6:3	I was one of the people that went for this horrible experience .	NULL	restaurant general	positive	restaurant general positive	no	0	0
FF#6:3	I was one of the people that went for this horrible experience .	NULL	restaurant general	neutral	restaurant general neutral	no	0	0
FF#6:5	The hostess was rude and I got a distinct feeling that they did not want to serve us .	hostess	service general	negative	service general negative	yes	2	3
FF#6:5	The hostess was rude and I got a distinct feeling that they did not want to serve us .	hostess	service general	positive	service general positive	no	0	0
FF#6:5	The hostess was rude and I got a distinct feeling that they did not want to serve us .	hostess	service general	neutral	service general neutral	no	0	0
FF#6:5	The hostess was rude and I got a distinct feeling that they did not want to serve us .	NULL	service general	negative	service general negative	yes	0	0
FF#6:5	The hostess was rude and I got a distinct feeling that they did not want to serve us .	NULL	service general	positive	service general positive	no	0	0
FF#6:5	The hostess was rude and I got a distinct feeling that they did not want to serve us .	NULL	service general	neutral	service general neutral	no	0	0
FF#6:6	The only thing that my friend left out is that when we sat down at the bar the bartender disappeared .	bartender	service general	negative	service general negative	yes	19	20
FF#6:6	The only thing that my friend left out is that when we sat down at the bar the bartender disappeared .	bartender	service general	positive	service general positive	no	0	0
FF#6:6	The only thing that my friend left out is that when we sat down at the bar the bartender disappeared .	bartender	service general	neutral	service general neutral	no	0	0
FF#6:7	I asked for a menu and the same waitress looked at my like I was insane .	waitress	service general	negative	service general negative	yes	9	10
FF#6:7	I asked for a menu and the same waitress looked at my like I was insane .	waitress	service general	positive	service general positive	no	0	0
FF#6:7	I asked for a menu and the same waitress looked at my like I was insane .	waitress	service general	neutral	service general neutral	no	0	0
FF#6:8	I was shocked that my friends wanted to stay after the waitress said ,  "can I help you " and  "how many are in your party . "	waitress	service general	negative	service general negative	yes	12	13
FF#6:8	I was shocked that my friends wanted to stay after the waitress said ,  "can I help you " and  "how many are in your party . "	waitress	service general	positive	service general positive	no	0	0
FF#6:8	I was shocked that my friends wanted to stay after the waitress said ,  "can I help you " and  "how many are in your party . "	waitress	service general	neutral	service general neutral	no	0	0
FF#6:10	The three of us standing in front of her should have been an indication of how many of us there were .	NULL	service general	negative	service general negative	yes	0	0
FF#6:10	The three of us standing in front of her should have been an indication of how many of us there were .	NULL	service general	positive	service general positive	no	0	0
FF#6:10	The three of us standing in front of her should have been an indication of how many of us there were .	NULL	service general	neutral	service general neutral	no	0	0
FF#6:11	We didn 't look like the other patrons in there so unfortunately I think that may have been part of the problem .	NULL	restaurant miscellaneous	negative	restaurant miscellaneous negative	yes	0	0
FF#6:11	We didn 't look like the other patrons in there so unfortunately I think that may have been part of the problem .	NULL	restaurant miscellaneous	positive	restaurant miscellaneous positive	no	0	0
FF#6:11	We didn 't look like the other patrons in there so unfortunately I think that may have been part of the problem .	NULL	restaurant miscellaneous	neutral	restaurant miscellaneous neutral	no	0	0
FF#6:12	Shame on this place for the horrible rude staff and non-existent customer service .	staff	service general	negative	service general negative	yes	9	10
FF#6:12	Shame on this place for the horrible rude staff and non-existent customer service .	staff	service general	positive	service general positive	no	0	0
FF#6:12	Shame on this place for the horrible rude staff and non-existent customer service .	staff	service general	neutral	service general neutral	no	0	0
FF#6:12	Shame on this place for the horrible rude staff and non-existent customer service .	customer service	service general	negative	service general negative	yes	12	14
FF#6:12	Shame on this place for the horrible rude staff and non-existent customer service .	customer service	service general	positive	service general positive	no	0	0
FF#6:12	Shame on this place for the horrible rude staff and non-existent customer service .	customer service	service general	neutral	service general neutral	no	0	0
FF#10:0	bad staff	staff	service general	negative	service general negative	yes	2	3
FF#10:0	bad staff	staff	service general	positive	service general positive	no	0	0
FF#10:0	bad staff	staff	service general	neutral	service general neutral	no	0	0
FF#10:1	I generally like this place .	place	restaurant general	negative	restaurant general negative	no	0	0
FF#10:1	I generally like this place .	place	restaurant general	positive	restaurant general positive	yes	5	6
FF#10:1	I generally like this place .	place	restaurant general	neutral	restaurant general neutral	no	0	0
FF#10:2	The food is good .	food	food quality	negative	food quality negative	no	0	0
FF#10:2	The food is good .	food	food quality	positive	food quality positive	yes	2	3
FF#10:2	The food is good .	food	food quality	neutral	food quality neutral	no	0	0
FF#10:3	The design of the space is good .	space	ambience general	negative	ambience general negative	no	0	0
FF#10:3	The design of the space is good .	space	ambience general	positive	ambience general positive	yes	5	6
FF#10:3	The design of the space is good .	space	ambience general	neutral	ambience general neutral	no	0	0
FF#10:4	But the service is HORRID !	service	service general	negative	service general negative	yes	3	4
FF#10:4	But the service is HORRID !	service	service general	positive	service general positive	no	0	0
FF#10:4	But the service is HORRID !	service	service general	neutral	service general neutral	no	0	0
FF#10:5	I was there for brunch recently , and we were tag teamed by a waitress and a waiter .	waitress	service general	negative	service general negative	yes	15	16
